direction,t1_bias,t1_strength,t1_pd_zone,t2_in_4h_ob,t2_in_1h_ob,t2_in_fvg,t2_in_brk,t2_in_rej,t2_in_mit,t2_in_vi,zone_quality,t2_confluence,t2m30_in_ob,t2m30_in_fvg,t2m30_in_brk,t2m30_in_rej,t2m30_choch,t2m30_zone_qual,t4_in_5m_ob,ob_height_atr,entry_depth_ob,session,t3_in_ote,t3_choch,swept,conf_score,sl_atr_ratio,rr_potential,atr_pct_of_price,tp2_distance_r,rvol,vol_pct,mom_12b,mom_48b,mom_96b,body_ratio,atr_rank,bb_score,tsm_score,day_of_week,label,sym,ts,entry,sl,tp1,ml_proba
1,0,0.0,0,0,1,0,0,0,1,1,0.9000000000000001,0.55,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8286856829590518,0.5971233799801572,4.0,0.0005734212772163532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-06-22 15:00:00+00:00,2320.0,2319.205624457207,2323.177502171173,0.20956704903943146
1,0,0.0,0,0,1,0,0,0,1,1,0.9000000000000001,0.55,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.8599860282568785,1.999999999999876,4.0,0.0005225367677126726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-06-22 15:30:00+00:00,2319.0,2316.576474471349,2328.694102114605,0.3152009648476944
1,0,0.0,0,0,1,0,0,0,1,1,0.9000000000000001,0.55,0,0,0,0,0,,0,1.0,0.5,2,0,1,1,0.7578000786216393,1.9177692757077969,4.0,0.0006184852287744675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-06-22 18:00:00+00:00,2322.0,2319.2458480074647,2333.016607970141,0.16681399226229504
1,0,0.0,0,0,1,0,0,0,1,1,0.9000000000000001,0.55,0,0,0,0,0,,0,1.0,0.5,2,1,1,1,0.794823345900137,0.4923591992737333,4.0,0.0006602202507911534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-06-22 18:30:00+00:00,2320.0,2319.2458480074647,2323.016607970141,0.21664423596615998
1,0,0.0,0,0,1,0,0,1,1,1,0.9000000000000001,0.55,0,0,0,0,0,,0,1.0,0.5,2,0,1,1,0.7578000786216393,1.2416454875525882,4.0,0.0006011490305538651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-06-22 19:00:00+00:00,2321.0,2319.2675731497884,2327.9297074008464,0.16681399226229504
1,0,0.0,0,0,1,0,0,1,1,1,0.9000000000000001,0.55,0,0,0,0,0,,0,1.0,0.5,2,0,1,1,0.7578000786216393,2.0000000000000813,4.0,0.0005899437248162068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-06-22 19:30:00+00:00,2319.0,2316.2638410043023,2329.9446359827907,0.27292894372656196
1,0,0.0,0,0,1,0,0,1,1,0,0.75,0.1,0,0,0,0,0,,0,1.0,0.5,1,0,1,1,0.8237170140831477,1.3007067511046722,4.0,0.006985469216481729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PEPEUSDT,2024-06-24 14:45:00+00:00,1.07e-05,1.0602779297426225e-05,1.1088882810295098e-05,0.21633684258697103
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.1,0,0,0,0,0,,0,1.0,0.5,2,0,1,1,0.7654570296517761,1.91805329182012,4.0,0.008145786044947739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PEPEUSDT,2024-06-24 19:00:00+00:00,1.077e-05,1.0601728962782016e-05,1.1443084148871938e-05,0.24723308549625644
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.1,0,0,0,0,0,,0,1.0,0.5,2,0,1,1,0.7654570296517761,1.5168776783320521,4.0,0.007273326100540886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PEPEUSDT,2024-06-24 19:30:00+00:00,1.072e-05,1.0601728962782016e-05,1.119308414887194e-05,0.24723308549625644
1,0,0.0,0,0,1,0,0,1,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,0,0,1,1,0.8438775755883393,2.0000000000000004,4.0,0.004885197181473916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ARUSDT,2024-06-27 07:00:00+00:00,26.779,26.51735860935462,27.82556556258152,0.43009841618347866
1,0,0.0,0,0,1,0,0,1,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,0,0,1,1,0.8438775755883393,1.279808969829468,4.0,0.005246084675794425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ARUSDT,2024-06-27 07:30:00+00:00,26.995,26.813755941867825,27.719976232528705,0.21021656993090904
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,0,0,1,1,0.8438775755883393,1.9999999999999951,4.0,0.004760716080771962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ARUSDT,2024-06-27 09:00:00+00:00,26.791,26.535911310960078,27.81135475615969,0.43858648853743765
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,0,0,1,1,0.8438775755883393,1.2121758362857236,4.0,0.004697535059988869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ARUSDT,2024-06-27 09:30:00+00:00,26.968,26.81443777640644,27.582248894374242,0.21300965884440587
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8438775755883393,4.604139730779823,4.0,0.004404709776725427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARUSDT,2024-06-30 10:00:00+00:00,27.366,26.81102027615093,29.585918895396276,0.25253782310061246
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8438775755883393,1.666342655963142,4.0,0.00483973751334876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARUSDT,2024-06-30 10:30:00+00:00,27.029,26.81102027615093,27.900918895396277,0.22193109333551495
