direction,t1_bias,t1_strength,t1_pd_zone,t2_in_4h_ob,t2_in_1h_ob,t2_in_fvg,t2_in_brk,t2_in_rej,t2_in_mit,t2_in_vi,zone_quality,t2_confluence,t2m30_in_ob,t2m30_in_fvg,t2m30_in_brk,t2m30_in_rej,t2m30_choch,t2m30_zone_qual,t4_in_5m_ob,ob_height_atr,entry_depth_ob,session,t3_in_ote,t3_choch,swept,conf_score,sl_atr_ratio,rr_potential,atr_pct_of_price,tp2_distance_r,rvol,vol_pct,mom_12b,mom_48b,mom_96b,body_ratio,atr_rank,bb_score,tsm_score,day_of_week,label,sym,ts,entry,sl,tp1,ml_proba
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7699448996384394,1.9999999999999913,4.0,0.004477964942323183,111.65786388238236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-01-18 09:15:00+00:00,21391.35,21582.929430737928,20625.03227704828,0.3768068437900711
0,0,0.0,0,1,1,1,1,0,1,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7699448996384394,2.0000000000000138,4.0,0.004391046531689437,113.86807140201806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-01-19 09:15:00+00:00,21639.0,21829.035711798457,20878.857152806173,0.3132520621136005
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7699448996384394,1.9999999999999876,4.0,0.0038035610613908893,131.45575736259187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-01-20 09:15:00+00:00,21643.85,21808.497410157168,20985.26035937132,0.43481187943181177
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7620067579535815,2.0000000000000044,4.0,0.004767595691444656,104.87466479115201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-01-24 09:15:00+00:00,21329.1,21532.477050524783,20515.59179790086,0.3132520621136005
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.7921564221021792,1.9999999999999967,4.0,0.0046827402784760785,106.77508686488966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-01-25 09:15:00+00:00,21368.95,21569.080485747483,20568.42805701007,0.25403169175236906
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8136461142839199,2.00000000000002,4.0,0.003301471939175659,151.4475994985556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-04-16 09:15:00+00:00,22191.4,22337.92856878205,21605.285724871814,0.23021864170828923
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8221222046454614,2.000000000000025,4.0,0.0031701190214514217,157.72278473351182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-04-18 09:15:00+00:00,22178.15,22318.76475035121,21615.69099859517,0.23021864170828923
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8136461142839199,1.9999999999999827,4.0,0.0033941977286745108,147.31021583567627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BSESN,2024-04-26 09:15:00+00:00,74197.34,74701.02088580337,72182.61645678649,0.2947751987206426
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8136461142839199,2.0000000000000204,4.0,0.0036418153080331438,137.29416725145043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-05-08 09:15:00+00:00,22279.7,22441.977105036774,21630.591579852906,0.22851024783946086
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8412481444806573,2.000000000000004,4.0,0.005238251425401927,95.45169931617673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-05-17 09:15:00+00:00,47951.45,48453.81350262518,45941.99598949928,0.1945657848542262
