,trades,win_rate,avg_rr,expectancy,max_dd,pf,final,ret_pct
plan_a_swing,10.0,0.2,1.041982417281753,9.685403010587521,0.03940398999999998,1.1225987895246234,10096.854030105877,0.9685403010587651
plan_b_scalp,63.0,0.2222222222222222,1.0750281624247644,13.081390458099165,0.09561792499119534,1.1520157718982253,10933.462221070953,9.334622210709531
original_smc,23.0,0.17391304347826086,-0.11063105471268804,-45.129874281856225,0.09474617257400951,0.42309203606208445,9052.538274259905,-9.47461725740095
plan_c_ict,35.0,0.45714285714285713,3.1568213958447977,159.37922352085383,0.0490099501,3.281843004269525,15578.272823229885,55.78272823229885
